,num_in_trans,num_out_trans,avg_trans_out,avg_trans_in,sum_trans_in,max_trans_out,max_trans_in,std_trans_in,std_trans_out,min_trans_out,min_trans_in,unique_tpartn_out,unique_tpartn_in,avg_transcost_out,avg_transcost_in,max_transcost_out,std_transcost_out,duration_out,num_in_trans_1neighb,avg_oneNightStands_out,avg_oneNightStands_in,max_tx_out_neighb,max_tx_in_neighb,sum_tx_in_neighb,sum_tx_out_neighb,std_tx_out_neighb,unique_tx_out_neighb,avg_txcost_out_neighb,max_txcost_out_neighb,num_in_transERC,num_out_transERC,ERCunique_tpartn_out,ERCunique_tpartn_in,ERCavg_transcost_out,ERCavg_transcost_in,ERCmax_transcost_out,ERC_nb_tkn_tot,high_pressure_sells,high_pressure_buys,0,1,2,3,4,5,6,7
319,6,7,987.5247918995927,1148.1390551759332,6888.834331055599,2682.284365924801,1936.80846288,711.2958109462774,1250.6123076330778,1930.9696573723493,384.5,6,6,0.2040216344853045,0.38580843,0.5099471999999999,0.17252753811816476,23494.73333333333,5.833333333333332,0.0,0.0,81541.8488579006,244440.0,659367.849193381,482655.7792330742,5179.717627992217,106.85714285714286,0.1871150692997177,1.24238566452,7,4,1,7,0.15773631034928287,0.6922989950671988,0.3728915826971316,10,2,3,-0.57338744,-0.33712307,1.172275,-0.2385275,1.1602006,-0.63032323,1.9450952000000001,0.7227375
563,14,167,89.57924046845974,633.9260730819888,8874.965023147843,1990.5933416472265,3842.376751058,1021.8135152160672,274.56514558091686,14.932624241881859,50.80219914891961,50,8,19.16091882268229,11.5149238944,109.665575944,21.12320735838919,1320.9166666666667,1.125,0.018518518518518517,0.25,747.5155609831911,498.6065583333333,639.0943312210376,412.0016501782988,270.3891220102095,1.2592592592592593,10.468811902937167,27.62162434090587,69,62,40,41,24.93520363171329,28.77545617797109,109.665575944,46,2,1,-0.96197784,-0.8200272,1.6530224999999998,-0.05233978,0.561821,-1.2053021000000002,-0.27959228,-1.1747551
390,266,1151,649.7824323454133,486.0448763175265,129287.93710046208,147959.0,66210.0,4079.8572767364185,6898.482865824528,0.0010680000000000002,0.041540730420000005,254,144,6.900749426387137,1.3559901877786598,158.9670643275,13.008656312539928,1813.9,4.3921568627450975,0.04580152671755725,0.013071895424836602,50807.639909148864,4265748.309508966,573521.5035685642,35521.399458119915,10120.35835049198,12.65648854961832,4.251796874293809,59.09678280817703,366,532,239,240,10.325269096665323,41.43280776216731,158.9670643275,257,9,8,-0.58367854,-1.2761936000000003,0.039542872,2.1027009999999997,0.06809445,-2.1035470000000003,-0.34148059999999997,-1.7044427
246,67,277,5230.886774372225,5447.66843492502,364993.7851399765,230287.6689,186930.96811358203,24420.193012310272,24499.078257238638,13.88695,1.261754215836,38,12,19.565341232538124,9.675879481545794,392.1500409624,44.06610116492653,1159.0333333333333,947.8,0.02631578947368421,0.0,32418.8868692115,3389933.697927595,3674119.475885658,43056.286093760296,5740.636762253857,4.131578947368421,6.619357938326267,62.1401075052958,66,52,25,29,29.054852334196376,55.48799394013861,141.02454824448,44,1,4,-2.4492977000000002,-1.7317263999999999,2.6316202,-0.43473002,1.3688741000000002,-0.9244747999999999,-0.28466603,-0.84427625
376,3,16,146.49547750000005,138.57828399229166,415.734851976875,710.88,342.216,177.67950598948224,247.7644717080991,56.70864000000001,15.10839107,8,2,1.1139144236282559,0.2266761,3.36081375,0.9701373027802568,11257.25,18.0,0.0,0.0,2750.4824792890004,2325.273408546,11885.852450550996,25254.37720853735,402.33445886643165,10.125,4.3662575392666465,28.397090573329997,7,3,2,4,1.4644771216073666,0.5049656173147861,2.647350237,6,6,7,-2.2150418999999997,0.24312759999999997,0.8399358,1.028693,2.1055194999999998,1.4294504,4.081716,-1.7108526000000002
8,86,258,66.62299841764079,132.29369018231762,11377.257355679321,516.4943553,501.33237160499993,128.8585700004378,106.93549292741129,17.6825,7.0227895920000005,34,14,6.3728691544989955,3.1497468947269307,58.208402648159996,8.275290688057916,7514.516666666666,1394.7826086956522,0.0,0.0,637.8051103409869,29098162.32714791,59087660.491616,736.2504648259396,215.72190539838445,1.3142857142857145,10.958449227142296,31.797395793040003,112,48,17,27,7.420703275809555,50.72892525204289,58.20840264816001,27,9,10,0.6889939,0.106445834,2.5132828,2.260536,0.34617624,-0.12787142,1.6277492,0.30331752
118,108,828,1982.0624899395216,5853.64738178195,316096.9586162252,75780.30311766385,75775.08852445,12290.217403144055,6611.560699268105,1.5537,8.9913555968,129,16,13.367659896474047,3.5081497899924554,127.72349163356,15.56526139231574,1020.8666666666667,2163.7090909090907,0.0,0.0,21405.466949370497,1001071.036968159,13745953.915283192,15644.904852508203,6869.447883684804,1.156862745098039,3.01799605194488,13.912992381136926,446,254,91,117,15.638976682191918,45.29909292265405,127.72349163356,195,10,10,-0.6248044,0.079997875,1.4583998,1.4794153,0.39857054,-0.41568562,-0.04659526,-0.43125787
17,18,1409,372.27668202558783,33304.60169052516,599482.8304294529,13327.293489874774,87844.474425,29439.42958655449,1015.9305591444188,4.070112109396252,4.0929,801,7,0.6283043399114266,0.577402058967475,43.346291221674996,1.4979724496073472,3938.55,1.5714285714285714,0.0645933014354067,0.0,5616.315856736517,42569714.91694351,12374719.984438812,38155.83431468986,874.2097521237603,14.41866028708134,6.191377317340593,40.40753486202549,275,1187,737,212,4.2133500507426165,4.210894704779004,122.67491357304928,15,3,3,-2.3625624,-2.313717,-1.5439435,4.984685,1.596311,-3.2845347,2.4397502,1.8985657999999999
301,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,4,18.094647294068,54.719890660190075,37.320634491140005,8,0,0,-1.8845513999999999,0.30651849999999997,1.2581171999999998,0.93071634,0.90175366,-1.6560206000000002,0.32113862,-0.43107224
21,14,142,1481.5571291092149,4876.366832431515,68269.13565404122,18831.54,18877.25155,5881.87303767404,3453.0518943978473,53.8856,317.1225,39,8,29.26259701649435,6.6983827735200006,145.87592223136002,27.93063926216724,2433.183333333333,1054.304347826087,0.0,0.14285714285714285,11114.408217035074,25557118.679299265,25700181.50856486,8169.4854981874205,2753.7462891857595,1.55,14.975879830885141,72.84420643736,79,64,28,33,35.011357840584324,364.3535583118502,145.87592223136002,46,2,10,-0.21785784,0.37728664,2.0797157,0.9219861999999999,-0.093948975,-0.57247,0.55968785,-1.476226
456,10,119,135.77537551773952,1417.1987938410168,14171.987938410168,7377.7,7135.998945141705,2429.247654955126,798.5696126281406,30.896676096,15.147207095999999,41,8,2.7928780205897543,1.9911429589679943,20.180616753039995,4.178943404085523,5531.1833333333325,11.25,0.0,0.0,7354.537208039012,21217.53465055,30321.403532178087,15920.20373774804,1094.7004302803875,2.6666666666666665,8.247608387511695,41.07950916698,156,103,11,35,2.8959242548289783,3.5716002541607885,20.180616753039995,80,9,8,-1.8510653000000001,-1.0997856000000001,0.94386125,-0.5513392,2.438618,0.28644255,2.0164263,-0.03718065
475,7,28,89.28224352867598,471.30227688644203,3299.115938205093,1036.476,1908.7496,686.5834349432437,247.27375209197362,151.51101880292737,10.324240629508816,9,5,20.380607216214475,5.19936453282,251.49838896,46.033204032915094,1302.4,0.0,0.0,0.0,1142.2218148616232,0.0,0.0,1173.7066924040387,356.26992701937036,0.8888888888888888,1.9463771679194988,8.389309076713332,10,17,8,6,13.25480520979552,177.71723678406522,30.988851036640124,9,1,4,0.17796389999999998,-1.2270678,2.9313689999999997,-0.16306156,0.04379075,-2.4092467,0.7604449999999999,-0.27135970000000004
379,105,585,379.5832626280791,1622.40307792405,170352.32318202525,24299.45,16662.96,2391.721997094321,1338.076104301163,0.07459299999999999,2.3928800000000003,141,28,0.8418985134415411,0.8482548557171121,14.04717196454,1.4644244546828669,29817.03333333333,18.14814814814815,0.14893617021276595,0.037037037037037035,23039.844655801906,9457888.754530044,3253977.5219983463,31719.268335260767,14487.177278889872,6.141843971631205,1.0603088300570844,4.523341724598712,141,111,30,73,0.8720254734334009,7.016240037676237,9.314530385134944,125,7,7,0.7734643,-2.5032876,0.96246254,0.28541788,2.4258199,-0.20217824,3.5330572,0.7414638000000001
187,27,157,2156.688245258736,10217.623716693159,275875.8403507153,55088.10418489607,127987.607083,30622.962305213565,6954.335836700254,58.467,14.69158656,70,21,9.035292532191862,3.903263799617,83.61284847291199,13.351137491415367,6143.3166666666675,769.7454545454545,0.047058823529411764,0.4444444444444444,19501.81270309293,2879805.477208571,5302738.721122459,15101.580875452255,6732.521369331268,0.5882352941176471,2.774751781399332,17.181881129611455,166,68,45,71,9.710565117996248,7.861442464238193,62.364624120176,113,10,10,-1.9491085,0.07599968,-0.117579415,0.47438806,1.9206258999999999,-0.58514905,1.3085988000000002,-0.67370653
428,26,212,126.3762574976642,709.1769083513861,18438.59961713604,3965.1,3979.132815,1056.811901140699,408.2140443499777,17.97434954842064,29.81591955576,43,10,20.435312745937022,5.159963642220128,101.92587560959998,17.587098778410613,2809.633333333333,5.5,0.0,0.0,2599.601734871379,2167.96961,1979.5024614368149,1392.027212251488,309.2906600041345,2.5,12.614093677019,93.1996714098667,137,69,34,42,24.65251103277386,31.39233254678791,74.69703872202001,50,3,5,0.3135117,-0.6726218,2.6831686,0.9760638,0.77861696,-0.8449947,-0.008847629000000001,-0.39179674
162,107,626,1350.525079325319,706.8699609588878,75635.08582260099,44376.28200000001,24952.193843575,3426.4233160755543,4341.895852739969,0.023482063306981958,0.0285199,78,12,23.533696007364068,8.302181624684861,279.87579900000003,27.83477641278493,2076.9666666666667,1118.6516853932583,0.0,0.16666666666666666,11213.590750579919,22486940.70243314,23023898.15421696,15986.408748965168,2173.1720191246413,2.4177215189873418,12.52513895555002,86.5647374323075,240,265,83,81,31.38891397280344,31.277607441228856,279.87579900000003,118,2,10,-0.8548133,-1.0385754,1.6181047,0.6316309,0.08914760000000001,-1.1363581,-0.6506945,-1.3627439
210,17,109,2805.3951135407015,3438.1169323805047,58447.98785046856,52216.259226939736,23701.414019763197,6910.561437264521,8357.784710528877,0.25363970677592673,96.3807582963642,28,7,25.16732495216696,8.452727396269118,210.29799944383998,31.36008763547124,2101.4666666666667,703.6315789473683,0.09375,0.16666666666666666,13307.971893581409,5829931.030509564,6079390.887276257,11141.544333830278,2438.0965845160417,1.25,16.27736403474033,54.400049052821544,53,31,14,24,25.165591963692407,38.78974830308374,58.1752463838,31,2,10,-2.3237326,-0.43598938,0.6223168,1.4978004999999999,0.5691977,-1.274054,-0.4705742,-1.2440326000000002
243,18,122,391.48406303097977,1836.1186935591056,33050.1364840639,12926.76,16024.808286417,3735.564575184311,1458.1627099613966,27.234,9.5374702545,29,14,8.723440166603774,3.483862357844628,53.34848873856,11.21118542535018,4677.016666666666,758.9180327868852,0.10416666666666667,0.5,4045.6921131463855,3293636.34749923,3952282.153498703,1627.002292729536,676.2174193895397,1.4375,7.597920620918432,21.73589609784471,58,44,21,32,12.377715644069495,17.599430791001954,53.34848873856,38,9,10,-1.2958263,0.5552478,1.4279643999999998,0.3357658,0.6622639,-0.28853473,0.73658246,-1.9409843999999998
186,18,164,2429.0314474576207,16919.63147202598,304553.3664964676,197842.07528955844,65350.0,18738.652329711767,15930.441837096118,2.2399,164.03128,63,16,51.138095096305435,0.8661817901805422,708.46141716,107.3611628576602,1869.483333333333,609.6444444444444,0.24,0.26666666666666666,29604.095071132597,372828.99576954026,882227.1989565742,18734.243821531214,7824.571501267898,2.026666666666667,2.674745556378664,29.815482350188503,126,75,33,58,58.604435020447426,46.21013270246416,379.62197644559996,83,9,10,-0.65959215,0.53903687,0.77951187,0.24211842,1.415406,-1.500283,1.2371466999999998,-0.60434324
453,1,3,0.0,760.1968900383998,760.1968900383998,0.0,760.1968900383998,0.0,0.0,0.0,760.1968900383998,3,1,5.0546727570200005,0.3644001900000001,8.142288229460004,4.061205124579431,-297.1333333333333,0.0,0.0,0.0,81541.8488579006,0.0,0.0,844647.6136578799,5179.717627992217,187.0,0.1871150692997177,1.24238566452,3,3,1,3,5.05467275702,7.234504357023332,8.142288229460002,6,1,4,-0.72969276,0.039536744,2.7071834,-0.6219177,1.1792885,-0.9285486,1.9186456000000003,-0.11730044
579,4,1678,2208.9175432187,21592355.65,86369422.60000001,187275.56101018,85059912.60000001,42314248.75875656,10639.477546830783,4.7258,106670.0,556,2,4.572881181435866,2.085292188,21.42888552,1.9876663263596623,-10904.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,1576,1414,4,6.149553785545321,6.575956889656818,41.20896339,115,7,10,-0.38756207,-0.42694545,0.44291952,-0.051651999999999997,0.55407435,-0.63042694,1.004097,0.6619459
325,8,20,163.26530070854258,414.7084550111177,3317.6676400889423,497.5039432,1023.1,282.28244539226995,163.6758847772745,9.3754,182.6,13,8,2.7070358768435003,0.3480713342208375,14.012992656000002,3.8761519776325226,27368.38333333333,0.0,0.13333333333333333,0.0,301.11530818151107,0.0,0.0,311.18990846346367,149.3018235486965,0.5333333333333333,0.6155406095218472,1.5180095122077242,33,2,1,27,9.220013937000001,12.010692647632554,10.0176398865,32,6,7,-0.1230482,-1.5587528,0.12823524,0.5536005999999999,1.4872056,1.4027652,3.5108125,-1.4943142
172,68,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,24,9,21,48.46807129999172,49.4665282931211,208.94877444634201,25,0,0,-0.9857418,-0.052613112999999996,1.6412741999999998,0.80548227,0.7806924,-1.3798875,-0.11368766400000001,-1.3670238000000001
345,2,18,3342.1902840566026,29834.21298372603,59668.42596745206,58883.39382881885,59668.40114485206,42191.91351985526,13861.663986008403,23.3968,0.024822600000000004,9,2,28.373612196843556,6.662424851775,100.36137001728001,25.882813035158357,1826.3666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1,9,28.453705863720003,87.06893249156154,28.453705863720003,8,2,1,-1.568207,-0.10903639,1.4127818,0.6407897,1.1245171999999999,-1.9316137,0.023250548,-1.463797
213,71,147,234.6426709631569,262.68518216354744,18650.647933611872,2677.08,2398.1353663278005,390.92512027396765,439.5713857098677,10.014049874735054,16.104,29,14,14.84163709630109,4.972034356897957,67.05591858504,13.686259742438846,1636.25,649.4354838709677,0.040816326530612235,0.0,2100.868406329228,4107008.3160169367,3967550.884801776,1254.0320738139014,639.6388593784467,0.8163265306122449,5.324425447976755,13.860101827688572,68,35,17,19,24.241565637033005,19.570796954821017,67.05591858504,26,2,7,-1.924723,-0.40795177,2.5691757,-0.1169771,0.6329353,-0.6501566999999999,0.06968325,-1.1868864
480,15,507,5.94073087521919,8.038783323439493,120.5817498515924,403.025,70.28747967999999,18.006989906128144,32.374507718770104,0.118572,0.0044794836239999995,154,14,0.2663831699836606,0.39866365705992,12.9120016326,0.6750919327740315,23621.75,1.3846153846153846,0.01282051282051282,0.07692307692307693,220.13591306408142,2.1319101512066663,2.297853192018421,63.68655412495343,50.91140237456434,1.3653846153846154,0.3299964653191297,2.000692865291842,459,143,7,332,0.18073846844343391,18.507425197337792,1.8467177821930685,459,7,5,-2.616858,-5.6187190000000005,-2.5326798,2.4988015,0.33433142,-0.9367639999999999,3.5139842000000003,-3.4809690000000004
181,49,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,58,19,29,8.956955694480284,15.854840874713128,76.08280383577501,26,0,0,-1.1212106000000002,-0.055548042,1.8759017,0.26745890000000005,0.56745386,-1.308929,0.20204389,-1.8920371999999999
481,3,8,131.33524340773346,226.10310276,678.3093082799999,762.4474912619652,678.3093082799999,391.6220617292868,274.22975489007007,288.2344559999025,678.3093082799999,5,2,43.15530254596875,10.237615038,164.3805191,53.18661176089128,12.116666666666667,0.0,0.0,0.0,762.4474912619652,0.0,0.0,65.66762170386673,274.22975489007007,0.3125,43.15530254596875,164.3805191,2,1,1,2,53.87335468799999,189.00836664117006,53.87335468799999,3,0,1,-0.5798595999999999,-2.522119,2.687281,-1.1202942,0.78110456,-2.0166736000000003,0.40471494,-2.0650065
538,3,4,0.0,100.38357412309999,301.1507223693,0.0,198.0215831868,86.35989807272419,0.0,0.0,34.010470790999996,3,3,37.9729156191605,8.50763599,68.39994870544001,29.151354204426926,2113.383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,2,4,62.807133389605,39.67627745878251,68.39994870544001,3,1,3,-0.7215060000000001,0.57489353,1.5545543,0.14719824,1.2602798000000002,-0.29810908,1.2207976999999999,-1.4542836000000001
37,90,330,9147.178851196444,33756.79872412351,3038111.885171115,251495.0,878120.72,131400.19130976056,36076.80586646252,10.302813980875923,0.046549074630000006,71,32,3.2171916899647766,1.1833394251586389,35.11584381150875,5.328887999883347,1432.9833333333331,1343.5384615384614,0.0,0.0,576697.1862503275,3610326.555269342,18373779.251149107,1765598.4345516327,96908.95800316636,10.540540540540539,3.5277873274835434,28.811331528883816,198,174,40,48,3.7712277015323408,69.32649163773641,35.11584381150875,77,10,10,-0.5840486,-1.3177173999999998,1.0507442,0.56968015,0.81374097,-3.510788,1.3497,0.97827846
103,38,266,950.4913365640747,2905.6060890849653,110413.03138522863,18251.9,20706.6805975926,3965.608531245261,2368.6766338202906,53.42393739382549,125.726592,56,15,17.007384374129582,3.988084998883822,280.04432994096,25.49054198880892,4537.6,871.4230769230769,0.030769230769230767,0.5,14045.43656511425,38389976.84783684,38886516.34096173,5904.681498548302,7090.926941422946,1.0615384615384615,7.134960052428198,42.1972605133,168,118,28,37,16.27297618467498,28.139029312549273,108.2088582912,52,2,10,-1.3516346000000001,-0.33445084,1.050902,0.5903765000000001,1.8697088,-2.2549174,0.04255313,-0.9054148000000001
354,15,79,608.4273979028018,766.6464722925027,11499.69708438754,11413.728,3417.400508984,1047.471880362568,1759.0186058414804,3.9185408986439367,17.250999999999998,32,5,9.928917837766171,3.3429179995483227,180.40213818880002,22.64071979254312,1503.55,24.0,0.0,0.0,43570.903684752986,11221.423,50069.959145440116,25919.813668807783,5314.322140705038,6.7142857142857135,8.207679696484346,111.55311624807928,27,25,23,18,10.20222289963741,184.85543906820573,56.31428768462,28,7,8,-0.23924725,-0.80140126,2.3625371,-0.68728924,-0.75319237,-1.4316628,1.449262,-2.2960768
34,1,46,12060.702173913045,335.45,335.45,405552.5,335.45,0.0,61496.786297534774,49464.8,335.45,10,1,107.56004756712177,3.7758252,526.9385112163201,122.81083314926529,3194.4,947.5,0.0,0.0,48800.5506,100284.5187574773,197862.07272544035,3308.9144334903444,14689.312886382195,0.3333333333333333,1.2748970145545453,2.56865447332,24,31,14,17,148.0300366014708,160.52670121214618,526.9385112163201,13,1,10,-0.36801586,-0.7365873000000001,2.141279,0.039912157000000004,-0.035775978,-1.7175685,0.03450387,-0.72795504
178,25,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,84,25,33,15.869635817785088,16.821462305757276,88.98232802193459,29,0,0,-1.1557741000000001,0.184223,1.8946778999999998,-0.029584878999999998,0.71482575,-1.6030323999999998,0.5161379,-0.7362984
64,21,180,1808.5837605053373,6308.6415740065195,132481.4730541369,59297.6196,37230.911048819,9749.371231230296,6562.726766334274,119.473704,194.7592,33,19,37.341198738077374,9.449062834,265.0819790736,52.32371471874972,0.13333333333333333,580.8441558441557,0.03389830508474576,0.55,67195.14128393133,50765450.89667473,52358663.24296317,17606.800618412217,6740.438209693993,0.3050847457627119,6.1507694586263275,13.0833662772,89,58,11,25,56.08079719160409,57.10835475769177,265.0819790736,30,2,4,-1.6098139999999999,0.20345934,1.283592,0.022721006000000002,0.7258818,-1.6927863,0.6179836,-1.0682976
85,68,905,287.09661191213814,1273.9914060004385,86631.41560802983,8900.76,8877.906926475998,1912.9166302606409,898.1616785840846,28.0761,28.0761,63,7,21.332661118497747,6.63093549194467,116.55170163,19.775669186247946,1812.9,2252.7088607594933,0.0,0.0,9550.294465393874,6092316.671756531,6124876.851702643,6927.824638619194,2230.63531228793,1.1466666666666667,15.280510676725305,64.2968699802675,452,428,72,70,28.3323287469572,29.596177215751176,116.55170163,81,2,10,-1.2452021,0.011037878999999999,1.8261040000000002,0.8780815000000001,0.7411099,-0.90951926,-0.10019199999999999,-0.34994593
384,4,8,10.059813764165336,52.756310554224996,211.02524221689998,35.89025316332269,128.40059222,53.29777191805636,14.524384726757345,20.85599,14.171256035999999,3,2,15.424967340058384,4.7602779,63.00656506804336,19.78863099577075,160.45,14.0,0.0,0.0,3421.727385751091,1323.4951817821998,4840.672571215069,7383.617874849887,494.1625006154518,10.666666666666666,11.831427800760205,46.6227950112,2,3,3,2,27.01951846201445,15.093420835263055,63.00656506804336,2,0,0,0.06102366,-0.73632807,2.4042084,-0.8873017,-0.43418729999999994,-0.9136615,2.5687450000000003,-3.0104208
380,23,474,229.82621175860126,895.1688021500295,20588.88244945068,8735.0,8489.900218047685,1944.6945051510997,867.2594922648112,12.829669999999998,98.686,156,12,18.31521159017797,1.8996046911964788,460.4775,38.08785278899222,4832.55,6.25,0.005847953216374269,0.08333333333333333,63682.99310379707,12169026.680074286,7221020.862043708,16189.424028523083,24249.327658828985,2.304093567251462,10.886871682094307,98.55743863993706,272,198,123,109,21.33730606048413,220.14157890780064,126.06584118040001,156,7,7,0.39408183,-1.5567883,1.8784613999999997,0.12639852,0.55637425,-0.9134124,-0.08861591,-2.1752822
